2000-01-08 12:00:00-1.728           32            5     0.187152
2000-01-09 12:00:00-1.728           32            5     0.181632
2000-01-10 12:00:00-1.728           32            5     0.176486
2000-01-11 12:00:00-1.728           32            5     0.171684
2000-01-12 12:00:00-1.728           32            5     0.167197
2000-01-13 12:00:00-1.728           32            5        0.163
2000-01-14 12:00:00-1.728           32            5     0.159068
2000-01-15 12:00:00-1.728           32            5     0.155378
2000-01-16 12:00:00-1.728           32            5     0.151911
2000-01-17 12:00:00-1.728           32            5     0.148647
2000-01-18 12:00:00-1.728           32            5     0.145569
2000-01-19 12:00:00-1.728           32            5     0.142661
2000-01-20 12:00:00-1.728           32            5     0.139908
2000-01-21 12:00:00-1.728           32            5     0.137297
2000-01-22 12:00:00-1.728           32            5     0.134815
2000-01-23 12:00:00-1.728           32            5     0.132451
2000-01-24 12:00:00-1.728           32            5     0.130194
2000-01-25 12:00:00-1.728           32            5     0.128035
2000-01-26 12:00:00-1.728           32            5     0.125966
2000-01-27 12:00:00-1.728           32            5     0.123977
2000-01-28 12:00:00-1.728           32            5     0.122063
2000-01-29 12:00:00-1.728           32            5     0.120216
2000-01-30 12:00:00-1.728           32            5      0.11843
2000-01-31 12:00:00-1.728           32            5     0.116699
2000-02-01 12:00:00-1.728           32            5      0.11502
2000-02-02 12:00:00-1.728           32            5     0.113386
2000-02-03 12:00:00-1.728           32            5     0.111795
2000-02-04 12:00:00-1.728           32            5     0.110242
2000-02-05 12:00:00-1.728           32            5     0.108723
2000-02-06 12:00:00-1.728           32            5     0.107237
2000-02-07 12:00:00-1.728           32            5     0.105779
2000-02-08 12:00:00-1.728           32            5     0.104349
2000-02-09 12:00:00-1.728           32            5     0.102942
2000-02-10 12:00:00-1.728           32            5     0.101558
2000-02-11 12:00:00-1.728           32            5     0.100195
2000-02-12 12:00:00-1.728           32            5     0.098851
2000-02-13 12:00:00-1.728           32            5    0.0975244
2000-02-14 12:00:00-1.728           32            5    0.0962144
2000-02-15 12:00:00-1.728           32            5    0.0949196
2000-02-16 12:00:00-1.728           32            5    0.0936392
2000-02-17 12:00:00-1.728           32            5    0.0923724
2000-02-18 12:00:00-1.728           32            5    0.0911183
2000-02-19 12:00:00-1.728           32            5    0.0898764
2000-02-20 12:00:00-1.728           32            5    0.0886462
2000-02-21 12:00:00-1.728           32            5    0.0874271
2000-02-22 12:00:00-1.728           32            5    0.0862187
2000-02-23 12:00:00-1.728           32            5    0.0850208
2000-02-24 12:00:00-1.728           32            5     0.083833
2000-02-25 12:00:00-1.728           32            5    0.0826552
2000-02-26 12:00:00-1.728           32            5    0.0814872
2000-02-27 12:00:00-1.728           32            5    0.0803287
2000-02-28 12:00:00-1.728           32            5    0.0791799
2000-02-29 12:00:00-1.728           32            5    0.0780405
2000-03-01 12:00:00-1.728           32            5    0.0769105
2000-03-02 12:00:00-1.728           32            5      0.07579
2000-03-03 12:00:00-1.728           32            5    0.0746788
2000-03-04 12:00:00-1.728           32            5    0.0735771
2000-03-05 12:00:00-1.728           32            5    0.0724849
2000-03-06 12:00:00-1.728           32            5    0.0714022
2000-03-07 12:00:00-1.728           32            5    0.0703291
2000-03-08 12:00:00-1.728           32            5    0.0692657
2000-03-09 12:00:00-1.728           32            5    0.0682119
2000-03-10 12:00:00-1.728           32            5     0.067168
2000-03-11 12:00:00-1.728           32            5    0.0661339
2000-03-12 12:00:00-1.728           32            5    0.0651098
2000-03-13 12:00:00-1.728           32            5    0.0640957
2000-03-14 12:00:00-1.728           32            5    0.0630917
2000-03-15 12:00:00-1.728           32            5     0.062098
2000-03-16 12:00:00-1.728           32            5    0.0611144
2000-03-17 12:00:00-1.728           32            5    0.0601413
2000-03-18 12:00:00-1.728           32            5    0.0591785
2000-03-19 12:00:00-1.728           32            5    0.0582262
2000-03-20 12:00:00-1.728           32            5    0.0572844
2000-03-21 12:00:00-1.728           32            5    0.0563532
2000-03-22 12:00:00-1.728           32            5    0.0554327
2000-03-23 12:00:00-1.728           32            5    0.0545228
2000-03-24 12:00:00-1.728           32            5    0.0536237
2000-03-25 12:00:00-1.728           32            5    0.0527353
2000-03-26 12:00:00-1.728           32            5    0.0518577
2000-03-27 12:00:00-1.728           32            5    0.0509909
2000-03-28 12:00:00-1.728           32            5     0.050135
2000-03-29 12:00:00-1.728           32            5    0.0492899
2000-03-30 12:00:00-1.728           32            5     0.701849
2000-03-31 12:00:00-1.728           32            5     0.753748
2000-04-01 12:00:00-1.728           32            5     0.809889
2000-04-02 12:00:00-1.728           32            5     0.870648
2000-04-03 12:00:00-1.728           32            5     0.936435
2000-04-04 12:00:00-1.728           32            5       1.0077
2000-04-05 12:00:00-1.728           32            5      1.08494
2000-04-06 12:00:00-1.728           32            5      1.16868
2000-04-07 12:00:00-1.728           32            5      1.25954
2000-04-08 12:00:00-1.728           32            5      1.35814
2000-04-09 12:00:00-1.728           32            5      1.46522
2000-04-10 12:00:00-1.728           32            5      1.58154
2000-04-11 12:00:00-1.728           32            5      1.70798
2000-04-12 12:00:00-1.728           32            5      1.84547
2000-04-13 12:00:00-1.728           32            5      1.99506
2000-04-14 12:00:00-1.728           32            5      2.15788
2000-04-15 12:00:00-1.728           32            5      2.33521
2000-04-16 12:00:00-1.728           32            5      2.52843
2000-04-17 12:00:00-1.728           32            5      2.73905
2000-04-18 12:00:00-1.728           32            5      2.96877
2000-04-19 12:00:00-1.728           32            5      3.21944
2000-04-20 12:00:00-1.728           32            5      3.49311
2000-04-21 12:00:00-1.728           32            5      3.79203
2000-04-22 12:00:00-1.728           32            5       4.1187
2000-04-23 12:00:00-1.728           32            5      4.47587
2000-04-24 12:00:00-1.728           32            5      4.86659
2000-04-25 12:00:00-1.728           32            5      5.29422
2000-04-26 12:00:00-1.728           32            5      5.76248
2000-04-27 12:00:00-1.728           32            5       6.2755
2000-04-28 12:00:00-1.728           32            5      6.83783
2000-04-29 12:00:00-1.728           32            5      7.45454
2000-04-30 12:00:00-1.728           32            5      8.13121
2000-05-01 12:00:00-1.728           32            5      8.87406
2000-05-02 12:00:00-1.728           32            5      9.68997
2000-05-03 12:00:00-1.728           32            5      10.5866
2000-05-04 12:00:00-1.728           32            5      11.5724
2000-05-05 12:00:00-1.728           32            5      12.6569
2000-05-06 12:00:00-1.728           32            5      13.8504
2000-05-07 12:00:00-1.728           32            5      15.1648
2000-05-08 12:00:00-1.728           32            5      16.6128
2000-05-09 12:00:00-1.728           32            5      7.09473
2000-05-10 12:00:00-1.728           32            5      8.13345
2000-05-11 12:00:00-1.728           32            5      9.35196
2000-05-12 12:00:00-1.728           32            5       10.785
2000-05-13 12:00:00-1.728           32            5      12.4746
2000-05-14 12:00:00-1.728           32            5      27.7215
2000-05-15 12:00:00-1.728           32            5      32.2556
2000-05-16 12:00:00-1.728           32            5       37.643
2000-05-17 12:00:00-1.728           32            5       44.061
2000-05-18 12:00:00-1.728           32            5      51.7268
